,latitude,longitude,acq_date,acq_time,class,NDVI,EVI
3605,40.995,26.0875,2023-08-22,43,fire,0.8232,0.4394
3606,40.9957,26.1342,2023-08-13,943,not fire,0.7401,0.3819
3607,41.1493,26.1605,2023-08-11,1942,not fire,0.6216,0.4421
3608,39.3449,22.796,2023-08-06,35,not fire,0.686,0.4115
3609,41.0611,26.0421,2023-08-12,1148,not fire,0.8619,0.4577
3610,36.1376,27.9348,2023-07-23,1919,fire,0.8102,0.5638
3611,39.3019,22.7915,2023-08-16,1139,not fire,0.7694,0.4217
3612,38.1467,23.4534,2023-08-07,1154,not fire,0.5294,0.3237
3613,38.1644,23.5421,2023-08-07,946,not fire,0.3457,0.2206
3614,41.0228,26.0886,2023-08-12,43,not fire,0.7817,0.3871
3615,39.3473,22.7858,2023-07-17,921,not fire,0.8011,0.5938
3616,40.9427,25.8297,2023-08-22,1148,fire,0.786,0.4459
3617,40.9772,25.9152,2023-08-31,1926,not fire,0.8778,0.5191
3618,40.9157,25.767,2023-08-12,2007,not fire,0.5692,0.3175
3619,39.3335,22.7993,2023-07-17,921,not fire,0.4209,0.2166
3620,38.1544,22.1785,2023-07-03,2057,not fire,0.7841,0.6406
3621,41.1592,26.1491,2023-08-31,837,fire,0.5303,0.3131
3622,40.9408,25.8544,2023-08-31,1926,not fire,0.8289,0.5161
3623,36.0342,27.8672,2023-07-26,1943,fire,0.7569,0.4928
3624,41.1801,26.0847,2023-08-30,1228,fire,0.6767,0.4049
3625,40.9442,26.0878,2023-08-02,902,not fire,0.8164,0.4125
3626,40.9556,25.8706,2023-08-01,1926,not fire,0.8943,0.5697
3627,41.1127,26.168,2023-08-22,1148,fire,0.8166,0.5006
3628,41.0537,24.6789,2023-08-21,1926,fire,0.695,0.4003
3629,38.1505,23.4822,2023-08-07,51,not fire,0.7766,0.4918
3630,37.8079,23.9193,2023-07-07,1113,not fire,0.6142,0.4828
3631,39.2346,22.2954,2023-08-15,1235,not fire,0.3825,0.2595
3632,40.9749,25.9742,2023-08-12,902,not fire,0.9215,0.5528
3633,38.0279,24.5539,2023-07-03,1207,not fire,0.6569,0.444
3634,41.1638,25.26,2023-08-12,43,not fire,0.7905,0.4532
3635,38.116,23.6504,2023-08-23,944,fire,0.3375,0.1695
3636,40.9063,26.0672,2023-08-29,1943,not fire,0.7584,0.4314
3637,40.9238,25.8983,2023-08-22,43,fire,0.7609,0.4635
3638,36.087,27.9727,2023-07-23,104,fire,0.8935,0.665
3639,36.1256,27.9182,2023-08-13,1959,not fire,0.8941,0.6061
3640,40.9841,26.0972,2023-08-12,43,not fire,0.7915,0.4469
3641,38.1485,23.4942,2023-07-18,51,fire,0.7778,0.4873
3642,41.1756,26.1703,2023-08-10,1228,not fire,0.5931,0.4201
3643,41.054,24.6655,2023-08-02,1148,not fire,0.6856,0.4621
3644,38.3293,22.7219,2023-08-22,903,fire,0.7736,0.5717
3645,36.2303,27.9332,2023-07-18,2355,fire,0.8815,0.6978
3646,36.0717,27.9116,2023-08-14,50,not fire,0.8802,0.5441
3647,38.3642,22.7165,2023-08-24,1133,fire,0.6809,0.4327
3648,37.9339,23.0513,2023-07-29,133,not fire,0.6094,0.3289
3649,41.1564,26.1459,2023-08-11,1942,not fire,0.6166,0.4433
3650,36.133,27.9221,2023-07-04,1111,not fire,0.9007,0.6762
3651,36.108,27.9387,2023-08-11,2016,not fire,0.8881,0.6124
3652,39.2366,22.3281,2023-07-16,1235,not fire,0.8891,0.7208
3653,36.242,27.9317,2023-08-08,850,not fire,0.6736,0.4151
3654,36.1877,28.0142,2023-07-13,104,not fire,0.8466,0.5726
3655,40.8868,26.0798,2023-08-20,919,fire,0.699,0.422
3656,36.0758,27.8838,2023-07-06,841,not fire,0.8783,0.5851
3657,40.9155,25.8442,2023-08-31,1926,not fire,0.7501,0.4595
3658,40.9459,26.0251,2023-08-21,1,fire,0.6567,0.3407
3659,40.9398,26.0076,2023-08-31,1106,not fire,0.4976,0.2763
3660,36.0651,27.9043,2023-07-05,50,not fire,0.9122,0.6487
3661,40.8954,26.0574,2023-08-09,1943,not fire,0.7873,0.4777
3662,39.7732,19.874,2023-07-05,1154,not fire,0.8004,0.5325
3663,40.9948,26.0121,2023-08-31,1926,not fire,0.7737,0.403
3664,38.3431,22.748,2023-08-12,44,not fire,0.7407,0.4511
3665,38.1509,23.4366,2023-07-28,946,not fire,0.2892,0.2031
3666,41.0854,26.045,2023-08-13,1052,not fire,0.7334,0.4743
3667,40.8773,25.9392,2023-08-10,1202,not fire,0.8268,0.517
3668,39.3089,22.8313,2023-08-06,1139,not fire,0.9042,0.6897
3669,40.8845,26.0477,2023-07-30,1943,not fire,0.7553,0.383
3670,36.1962,27.9776,2023-08-12,817,not fire,0.9117,0.5261
3671,39.3886,22.865,2023-07-27,35,fire,0.7346,0.5003
3672,41.0064,25.9454,2023-08-11,1926,not fire,0.8641,0.525
3673,38.0003,24.5441,2023-07-04,857,not fire,0.7253,0.5492
3674,38.3749,22.7365,2023-08-14,847,not fire,0.7113,0.4633
3675,36.1124,27.9431,2023-07-13,1207,not fire,0.7587,0.5195
3676,38.1576,23.4967,2023-08-07,51,not fire,0.89,0.5903
3677,40.9046,25.6658,2023-08-12,2007,not fire,0.3316,0.2086
3678,40.8773,25.9392,2023-08-20,1202,fire,0.7704,0.4824
3679,41.0456,26.0855,2023-08-21,1926,fire,0.8895,0.5365
3680,39.7804,19.891,2023-07-15,49,not fire,0.8095,0.7039
3681,38.1739,23.5174,2023-07-08,1154,not fire,0.4269,0.2672
3682,38.0156,24.5404,2023-08-02,1207,not fire,0.6104,0.327
3683,41.0527,26.1214,2023-08-21,1926,fire,0.8227,0.4537
3684,36.0588,27.9403,2023-08-03,8,not fire,0.8805,0.6038
3685,36.2333,28.0127,2023-07-04,8,not fire,0.759,0.5117
3686,40.9047,25.843,2023-08-12,43,not fire,0.8748,0.5468
3687,38.1294,23.5278,2023-08-07,1154,not fire,0.759,0.5552
3688,38.1337,23.6122,2023-08-24,847,fire,0.2161,0.0949
3689,38.1408,23.6365,2023-08-05,927,not fire,0.7714,0.5289
3690,41.1228,26.1332,2023-08-16,1119,not fire,0.6784,0.3563
3691,41.0387,26.1058,2023-08-12,43,not fire,0.8009,0.4219
3692,40.9667,26.017,2023-08-12,1148,not fire,0.8114,0.4135
3693,41.1552,26.1818,2023-08-11,1132,not fire,0.6109,0.424
3694,36.0949,27.9392,2023-07-13,104,not fire,0.8922,0.5659
3695,41.1809,26.2472,2023-08-21,1942,not fire,0.5981,0.4081
3696,36.101,27.9823,2023-08-02,104,not fire,0.8716,0.5713
3697,40.9741,26.0358,2023-08-02,902,not fire,0.7317,0.3629
3698,40.9444,25.8424,2023-08-12,1148,not fire,0.8916,0.5196
3699,38.1772,23.4894,2023-07-17,2009,fire,0.6153,0.3825
3700,38.5477,23.6711,2023-08-11,1926,not fire,0.7909,0.6388
3701,36.133,27.9221,2023-07-14,1111,not fire,0.8849,0.6345
3702,36.0756,27.9021,2023-07-04,1959,not fire,0.9107,0.612
3703,41.0001,26.1142,2023-08-02,43,not fire,0.7476,0.3764
3704,41.0149,26.0805,2023-08-12,43,not fire,0.7893,0.4307
3705,36.0525,27.9072,2023-07-25,1152,fire,0.7188,0.4605
3706,41.2007,26.2546,2023-08-21,1942,not fire,0.6881,0.4548
3707,40.9535,25.8403,2023-08-12,1148,not fire,0.8168,0.4942
3708,36.1344,27.936,2023-08-13,1111,not fire,0.8764,0.5291
3709,41.0738,26.0577,2023-08-02,902,not fire,0.8878,0.5051
3710,38.5477,23.6711,2023-08-31,1926,not fire,0.6813,0.5013
3711,38.1699,23.4862,2023-08-07,808,not fire,0.7818,0.5532
3712,38.1667,23.4987,2023-07-28,51,not fire,0.7602,0.5212
3713,41.0462,24.7025,2023-08-01,1926,not fire,0.8039,0.5361
3714,36.2068,27.9795,2023-08-01,2016,not fire,0.9037,0.5187
3715,40.9481,26.0666,2023-08-01,1926,not fire,0.78,0.4015
3716,38.161,23.5047,2023-07-17,2009,fire,0.8115,0.4721
3717,40.9671,26.0173,2023-08-12,902,not fire,0.8114,0.4135
3718,40.9963,25.9018,2023-08-02,1148,not fire,0.8304,0.5152
3719,36.2284,27.9546,2023-08-07,2355,not fire,0.8894,0.5972
3720,39.3863,22.8144,2023-08-15,1235,not fire,0.6513,0.3815
3721,41.0374,26.2017,2023-08-07,1201,not fire,0.6821,0.4008
3722,41.1751,26.1845,2023-08-11,27,not fire,0.7208,0.5227
3723,40.8676,26.0471,2023-07-31,919,not fire,0.8246,0.443
3724,41.1918,26.257,2023-08-21,1942,not fire,0.6595,0.4419
3725,40.9962,26.0336,2023-08-12,902,not fire,0.7206,0.4024
3726,36.0836,27.8872,2023-08-16,36,not fire,0.8819,0.5308
3727,37.9366,23.03,2023-07-28,2049,not fire,0.681,0.3828
3728,40.9337,25.9359,2023-08-11,1926,not fire,0.8905,0.5484
3729,41.0618,25.957,2023-08-27,1201,fire,0.6597,0.3912
3730,36.2311,27.9758,2023-08-11,2016,not fire,0.8715,0.5479
3731,38.1303,23.4898,2023-08-07,51,not fire,0.8803,0.6415
3732,40.9919,25.9885,2023-08-21,1926,fire,0.8686,0.5269
3733,40.9931,26.0996,2023-08-22,43,fire,0.8079,0.4181
3734,36.0265,27.8705,2023-07-25,2040,fire,0.779,0.5316
3735,38.0093,24.5463,2023-07-24,857,fire,0.5781,0.3455
3736,41.5644,26.2923,2023-07-25,1128,not fire,0.6709,0.3961
3737,36.0756,27.9021,2023-07-24,1959,fire,0.89,0.6301
3738,38.1309,23.5392,2023-07-28,1154,not fire,0.6292,0.3817
3739,41.0738,26.1783,2023-08-12,43,not fire,0.497,0.3631
3740,39.3711,22.8146,2023-07-16,1235,not fire,0.8345,0.6386
3741,38.3459,21.5498,2023-08-02,2006,not fire,0.7433,0.565
3742,41.0468,24.6796,2023-08-12,1148,not fire,0.7269,0.4556
3743,40.8891,25.7611,2023-08-12,902,not fire,0.8319,0.4468
3744,41.0645,24.6751,2023-08-22,1148,fire,0.7931,0.4938
3745,36.2207,27.999,2023-08-11,2016,not fire,0.9162,0.5595
3746,36.2235,28.0106,2023-08-03,8,not fire,0.8619,0.5043
3747,36.0252,27.8657,2023-08-14,2040,not fire,0.795,0.4845
3748,38.1465,23.5064,2023-07-18,51,fire,0.8282,0.5263
3749,36.0873,27.916,2023-08-04,1902,not fire,0.8931,0.5573
3750,38.3518,22.7187,2023-08-11,1926,not fire,0.8431,0.5879
3751,40.9236,26.0049,2023-08-29,1943,not fire,0.5621,0.304
3752,40.9488,26.0993,2023-08-02,1148,not fire,0.7861,0.379
3753,36.0298,27.8604,2023-08-14,1902,not fire,0.6969,0.4476
3754,40.938,26.0888,2023-08-02,1148,not fire,0.7961,0.4202
3755,40.9438,25.7407,2023-08-22,2007,fire,0.4383,0.2726
3756,38.1627,23.5227,2023-07-18,51,fire,0.7608,0.4406
3757,36.2425,27.935,2023-07-08,2355,not fire,0.5532,0.3499
3758,38.2611,22.8749,2023-08-12,44,not fire,0.7959,0.5249
3759,41.0198,26.1738,2023-08-22,2007,fire,0.7631,0.4171
3760,41.0374,26.2017,2023-08-17,1201,not fire,0.6767,0.3496
3761,36.1246,27.93,2023-08-01,2016,not fire,0.8899,0.6331
3762,38.1236,23.468,2023-08-07,808,not fire,0.809,0.5046
3763,40.8806,26.0233,2023-08-19,1943,fire,0.7686,0.4399
3764,41.0094,26.1303,2023-08-12,902,not fire,0.7571,0.3835
3765,36.0723,27.9686,2023-08-12,104,not fire,0.8924,0.5224
3766,41.1247,26.1465,2023-08-14,846,not fire,0.6937,0.3934
3767,41.0168,26.0685,2023-08-02,43,not fire,0.8214,0.4814
3768,41.1784,26.1586,2023-08-31,27,fire,0.5258,0.3193
3769,38.1328,23.6054,2023-08-04,1950,not fire,0.2688,0.1652
3770,36.0545,27.8916,2023-08-14,1902,not fire,0.8807,0.6157
3771,40.8659,26.0523,2023-07-31,1202,not fire,0.7738,0.4186
3772,39.2297,22.4771,2023-08-02,2006,not fire,0.8782,0.7114
3773,41.0127,26.0454,2023-08-21,1926,fire,0.8527,0.4736
3774,38.1776,22.1911,2023-08-02,1919,not fire,0.7867,0.5072
3775,38.1681,23.5328,2023-07-18,808,fire,0.8579,0.5942
3776,40.3422,23.3874,2023-08-12,1148,not fire,0.5598,0.3597
3777,38.1603,22.1719,2023-08-02,2057,not fire,0.8178,0.5366
3778,40.8753,25.7921,2023-08-12,43,not fire,0.9008,0.5213
3779,38.3244,22.7312,2023-08-01,1926,not fire,0.8849,0.7303
3780,40.8567,26.0732,2023-08-30,1202,not fire,0.6548,0.3958
3781,38.1286,23.6535,2023-08-13,1909,not fire,0.4944,0.2774
3782,41.2026,26.2667,2023-08-31,1942,fire,0.713,0.4859
3783,38.0261,24.5364,2023-07-23,1207,fire,0.7108,0.4069
3784,41.1633,22.6564,2023-08-11,1132,not fire,0.7749,0.4651
3785,41.1539,25.2212,2023-08-11,1926,not fire,0.8146,0.5085
3786,40.9985,25.9723,2023-08-31,1926,not fire,0.8646,0.5069
3787,36.0568,27.9058,2023-07-04,1959,not fire,0.8444,0.6022
3788,41.0634,26.1181,2023-08-31,1926,not fire,0.6257,0.334
3789,38.1397,23.6372,2023-08-24,847,fire,0.6538,0.4197
3790,38.0933,23.4723,2023-07-08,1154,not fire,0.6222,0.3958
3791,40.9748,25.9814,2023-08-12,43,not fire,0.9154,0.5751
3792,38.1521,23.5067,2023-07-07,2009,not fire,0.7407,0.5335
3793,38.1773,23.4661,2023-07-09,849,not fire,0.7722,0.5755
3794,41.1307,26.1396,2023-08-14,1950,not fire,0.7042,0.3867
3795,41.1575,26.1247,2023-08-10,1228,not fire,0.66,0.4049
3796,40.908,25.8065,2023-08-01,1926,not fire,0.788,0.4315
3797,38.1303,23.4898,2023-07-08,51,not fire,0.6602,0.4095
3798,39.4007,22.8736,2023-07-26,1944,fire,0.9193,0.5825
3799,38.5546,23.6613,2023-08-21,1926,fire,0.4817,0.2884
3800,40.919,25.9203,2023-08-31,1926,not fire,0.8352,0.539
3801,40.9611,26.1082,2023-08-02,902,not fire,0.7442,0.3539
3802,36.2226,27.9976,2023-07-03,104,not fire,0.9267,0.595
3803,41.16,22.6392,2023-08-31,1132,fire,0.6956,0.4132
3804,41.1511,26.0714,2023-08-09,854,not fire,0.8717,0.5157
3805,36.215,27.9839,2023-08-11,2016,not fire,0.9198,0.5727
3806,40.9066,25.6741,2023-08-22,2007,fire,0.2993,0.2056
3807,41.0936,26.1716,2023-08-02,43,not fire,0.7697,0.5812
3808,40.9592,25.9478,2023-08-01,1926,not fire,0.9058,0.5502
3809,41.1404,26.0619,2023-08-17,1201,not fire,0.6817,0.396
3810,41.1044,26.0944,2023-08-04,1133,not fire,0.7814,0.53
3811,39.3273,22.8597,2023-08-16,35,not fire,0.6498,0.3877
3812,40.9842,25.8987,2023-08-01,1926,not fire,0.8902,0.5271
3813,36.1241,27.9482,2023-07-13,104,not fire,0.8916,0.6004
3814,41.0971,26.1185,2023-08-22,1148,fire,0.6929,0.4084
3815,40.9883,25.8977,2023-08-22,43,fire,0.8511,0.5168
3816,41.0067,26.1824,2023-08-24,1950,fire,0.7253,0.3659
3817,36.1014,27.9025,2023-08-16,1138,not fire,0.9017,0.6018
3818,41.054,24.6655,2023-08-12,1148,not fire,0.6856,0.4621
3819,41.1039,26.1038,2023-08-12,2007,not fire,0.7761,0.5268
3820,39.3208,22.7855,2023-07-17,1139,not fire,0.6709,0.4318
3821,41.1095,26.1424,2023-08-22,1148,fire,0.7855,0.4272
3822,36.0723,27.9063,2023-08-05,841,not fire,0.8947,0.591
3823,41.169,26.1567,2023-08-31,27,fire,0.6544,0.3834
3824,36.1238,27.9527,2023-08-12,104,not fire,0.8413,0.5777
3825,39.3043,22.8051,2023-07-17,1139,not fire,0.8066,0.6282
3826,36.0954,27.9041,2023-07-26,1943,fire,0.8976,0.6628
3827,39.7797,19.8968,2023-08-04,937,not fire,0.8355,0.6323
3828,38.3543,21.5418,2023-08-12,2006,not fire,0.9051,0.7077
3829,40.9741,26.0358,2023-08-22,902,fire,0.666,0.3571
3830,40.9883,25.8977,2023-08-12,43,not fire,0.8788,0.5634
3831,39.7861,19.8834,2023-07-15,2041,not fire,0.6571,0.4903
3832,40.9664,25.9259,2023-08-21,1926,fire,0.9011,0.5197
3833,41.0012,26.1399,2023-08-02,1148,not fire,0.7157,0.4568
3834,40.9506,25.7106,2023-08-22,2007,fire,0.4505,0.2848
3835,40.9258,25.8863,2023-08-22,43,fire,0.7958,0.4839
3836,39.3442,22.83,2023-08-06,35,not fire,0.9217,0.8013
3837,38.1481,23.5498,2023-08-08,849,not fire,0.471,0.2828
3838,41.1209,26.1395,2023-08-14,1133,not fire,0.7827,0.4348
3839,38.0418,23.4812,2023-07-24,100,not fire,0.5284,0.2987
3840,38.348,22.7132,2023-08-22,44,fire,0.8407,0.6132
3841,39.3368,22.8613,2023-08-16,35,not fire,0.8198,0.5792
3842,36.2324,27.9293,2023-07-29,850,not fire,0.7831,0.5466
3843,41.1768,26.1716,2023-08-21,27,not fire,0.604,0.4216
3844,40.9094,25.7091,2023-08-12,2007,not fire,0.5356,0.1694
3845,40.9868,26.0226,2023-08-22,43,fire,0.6042,0.3373
3846,36.083,27.8972,2023-07-16,841,not fire,0.8917,0.6501
3847,41.1605,26.1015,2023-08-29,1958,fire,0.7395,0.4651
3848,38.2584,22.8948,2023-08-11,822,not fire,0.8905,0.4742
3849,38.2625,22.8241,2023-08-14,847,not fire,0.5979,0.3513
3850,36.0422,27.909,2023-07-05,1152,not fire,0.6392,0.4109
3851,40.8845,25.7409,2023-08-12,1148,not fire,0.8296,0.4409
3852,38.3215,22.7414,2023-08-12,1147,not fire,0.8824,0.6769
3853,36.2166,27.9405,2023-07-10,1139,not fire,0.9083,0.6647
3854,38.1496,23.5383,2023-07-19,849,fire,0.3968,0.2388
3855,36.2311,27.9758,2023-07-22,2016,fire,0.8788,0.6135
3856,40.8948,25.6672,2023-08-12,2007,not fire,0.3508,0.2173
3857,36.2189,27.9777,2023-07-02,2016,not fire,0.9245,0.6563
3858,38.3448,22.7364,2023-08-22,44,fire,0.6484,0.4033
3859,41.1702,25.5313,2023-08-12,1148,not fire,0.8669,0.5457
3860,41.162,25.2719,2023-08-22,43,fire,0.6879,0.3943
3861,38.249,22.8858,2023-08-31,822,not fire,0.7584,0.521
3862,41.0348,26.1299,2023-08-12,43,not fire,0.8098,0.4474
3863,36.0781,27.857,2023-07-15,2040,not fire,0.9035,0.6473
3864,38.0873,23.6593,2023-08-02,1147,not fire,0.4949,0.2347
3865,40.9245,25.834,2023-08-22,1148,fire,0.7489,0.4405
3866,38.1456,23.6248,2023-08-25,111,fire,0.3188,0.181
3867,40.9213,25.8091,2023-08-02,1148,not fire,0.6301,0.324
3868,41.0268,26.0644,2023-08-02,43,not fire,0.7722,0.4577
3869,41.2168,26.2376,2023-08-21,1942,not fire,0.4917,0.3079
3870,40.9844,25.8932,2023-08-11,1926,not fire,0.8779,0.5197
3871,38.0298,24.5324,2023-07-04,857,not fire,0.5917,0.4439
3872,41.1358,26.0773,2023-08-08,1918,not fire,0.7228,0.3441
3873,41.0079,26.1459,2023-08-12,1148,not fire,0.7588,0.4987
3874,38.1544,22.1785,2023-07-23,2057,fire,0.8274,0.5895
3875,41.0065,25.8256,2023-08-04,1133,not fire,0.7621,0.475
3876,38.3925,23.208,2023-08-02,1208,not fire,0.7104,0.445
3877,41.0028,26.0395,2023-08-02,43,not fire,0.8314,0.4847
3878,41.1539,25.2212,2023-08-01,1926,not fire,0.8146,0.5085
3879,38.1236,23.468,2023-07-08,808,not fire,0.6474,0.3953
3880,38.1603,23.4855,2023-08-07,1154,not fire,0.8642,0.5552
3881,40.9735,25.7358,2023-08-12,2007,not fire,0.8342,0.4467
3882,38.1115,23.6089,2023-08-02,2006,not fire,0.3557,0.191
3883,38.3937,23.2157,2023-08-02,1208,not fire,0.5897,0.3461
3884,40.9767,25.9694,2023-08-12,43,not fire,0.9144,0.5447
3885,40.9326,25.7171,2023-08-13,1052,not fire,0.4265,0.2521
3886,36.1251,27.9242,2023-07-03,1207,not fire,0.9109,0.6176
3887,36.2303,27.9332,2023-07-08,2355,not fire,0.8844,0.6279
3888,36.0252,27.8657,2023-07-25,2040,fire,0.779,0.5316
3889,39.7393,19.8544,2023-07-03,2058,not fire,0.8414,0.6411
3890,39.352,22.8084,2023-07-06,1235,not fire,0.731,0.5113
3891,39.3827,22.8103,2023-07-26,1235,fire,0.7152,0.4332
3892,40.9549,25.8455,2023-08-22,2007,fire,0.7492,0.4675
3893,40.9309,25.7139,2023-08-22,2007,fire,0.4413,0.2653
3894,40.9063,26.0672,2023-07-30,1943,not fire,0.8061,0.4605
3895,38.137,23.6142,2023-08-14,29,not fire,0.3028,0.1448
3896,39.3211,22.8315,2023-08-16,35,not fire,0.6182,0.3661
3897,40.8803,25.6265,2023-08-02,2007,not fire,0.389,0.2389
3898,38.0471,23.4449,2023-08-07,2049,not fire,0.3929,0.2273
3899,38.1627,23.5227,2023-07-08,51,not fire,0.7013,0.4935
3900,38.1576,23.4967,2023-07-08,51,not fire,0.7255,0.4838
3901,40.8976,26.0763,2023-08-30,57,not fire,0.7489,0.4084
3902,41.0079,26.1459,2023-08-22,1148,fire,0.7476,0.4002
3903,39.398,22.8671,2023-08-16,35,not fire,0.5918,0.4241
3904,41.1279,26.0476,2023-08-16,1119,not fire,0.7766,0.4402
3905,41.0025,25.9124,2023-08-12,2007,not fire,0.8176,0.4966
3906,39.3411,22.856,2023-07-27,35,fire,0.8981,0.6919
3907,40.9007,26.0604,2023-08-10,57,not fire,0.7784,0.4376
3908,41.0917,26.1837,2023-08-22,43,fire,0.6412,0.3812
3909,41.0593,25.97,2023-08-22,2007,fire,0.5301,0.3355
3910,36.2507,27.9164,2023-07-29,1058,not fire,0.8167,0.5547
3911,38.0448,23.4262,2023-07-29,849,not fire,0.5428,0.3318
3912,38.3396,22.7367,2023-08-02,1147,not fire,0.7917,0.5364
3913,40.9157,25.767,2023-08-02,2007,not fire,0.5692,0.3175
3914,36.0612,27.8905,2023-07-25,1152,fire,0.8991,0.6448
3915,40.9067,25.8311,2023-08-02,43,not fire,0.8562,0.5081
3916,41.0712,26.0722,2023-08-02,902,not fire,0.8181,0.6283
3917,36.2304,27.9928,2023-07-03,1919,not fire,0.8683,0.5862
3918,38.119,23.6323,2023-08-23,806,fire,0.4408,0.2207
3919,40.9453,25.7552,2023-08-12,2007,not fire,0.7266,0.365
3920,38.3955,22.7731,2023-08-14,847,not fire,0.745,0.5301
3921,39.3384,22.8487,2023-07-07,35,not fire,0.8619,0.8041
3922,38.416,23.1678,2023-08-12,1919,not fire,0.5716,0.3462
3923,40.9402,25.8278,2023-08-12,902,not fire,0.8762,0.4729
3924,40.9058,25.7611,2023-08-22,1148,fire,0.5834,0.3521
3925,40.9446,25.8737,2023-08-21,1926,fire,0.8346,0.52
3926,40.878,25.947,2023-08-29,1943,not fire,0.8144,0.5081
3927,40.9699,25.8789,2023-08-01,1926,not fire,0.8152,0.4949
3928,41.0751,26.0783,2023-08-12,1148,not fire,0.8181,0.6283
3929,36.2432,27.9739,2023-08-01,2016,not fire,0.8761,0.6015
3930,38.168,23.4702,2023-07-09,849,not fire,0.8117,0.6002
3931,40.8468,26.0722,2023-08-21,1106,fire,0.6536,0.4253
3932,38.1354,23.516,2023-07-18,51,fire,0.8209,0.5465
3933,38.1022,23.4702,2023-08-07,1154,not fire,0.8139,0.5814
3934,37.1038,25.5177,2023-07-15,24,fire,0.7604,0.6038
3935,36.2103,28.0442,2023-08-14,1152,not fire,0.8669,0.6005
3936,38.1572,23.4628,2023-07-18,1154,fire,0.6324,0.3518
3937,41.5869,26.4731,2023-07-29,848,not fire,0.2707,0.1855
3938,36.1107,27.9286,2023-07-24,1111,fire,0.8883,0.5726
3939,36.1095,27.9242,2023-07-14,857,not fire,0.8804,0.5818
3940,36.1004,27.9336,2023-08-11,2016,not fire,0.8834,0.6099
3941,40.9957,26.1342,2023-08-23,943,fire,0.7401,0.3819
3942,40.9449,26.0306,2023-08-11,1106,not fire,0.7607,0.3794
3943,36.0772,27.8928,2023-08-05,1056,not fire,0.9125,0.5192
3944,41.0687,26.0276,2023-08-02,1148,not fire,0.8698,0.4848
3945,36.0422,27.8561,2023-08-04,2040,not fire,0.8899,0.5284
3946,37.9344,23.0632,2023-07-08,2049,not fire,-0.3,-0.3
3947,38.1064,23.4695,2023-07-18,946,fire,0.8642,0.6959
3948,36.1704,27.9426,2023-07-11,1935,not fire,0.7531,0.4916
3949,40.9471,25.6889,2023-08-03,943,not fire,0.637,0.3559
3950,37.785,23.99,2023-08-07,51,not fire,0.3897,0.2239
3951,37.1179,22.0246,2023-08-11,1131,not fire,0.8057,0.4561
3952,40.9986,25.7495,2023-08-03,1230,not fire,0.7455,0.4075
3953,36.0433,27.9003,2023-08-14,1152,not fire,0.8779,0.5752
3954,41.0479,26.1628,2023-08-22,1148,fire,0.5346,0.2944
3955,41.138,25.2021,2023-08-01,1926,not fire,0.7296,0.439
3956,36.1736,27.9898,2023-08-02,817,not fire,0.7565,0.4632
3957,41.0477,26.1576,2023-08-03,805,not fire,0.5675,0.3849
3958,36.9615,22.5554,2023-07-30,1140,not fire,0.611,0.3525
3959,36.1259,27.9359,2023-08-12,817,not fire,0.8464,0.699
3960,41.1164,26.1872,2023-08-11,1106,not fire,0.7235,0.5026
3961,39.7711,19.8617,2023-07-15,1154,not fire,0.81,0.6685
3962,36.1308,27.9181,2023-07-24,1111,fire,0.9088,0.7307
3963,38.3672,22.7218,2023-08-24,847,fire,0.6902,0.4366
3964,36.23,27.9426,2023-07-29,850,not fire,0.8561,0.5693
3965,38.1378,23.4553,2023-07-28,1154,not fire,0.5884,0.342
3966,38.1731,22.2268,2023-08-12,2057,not fire,0.7735,0.5062
3967,36.2228,27.9264,2023-07-29,850,not fire,0.9052,0.6721
3968,38.1394,23.4919,2023-07-08,51,not fire,0.6972,0.4694
3969,40.9154,25.9019,2023-08-21,1926,fire,0.8248,0.5047
3970,36.098,27.9409,2023-07-13,817,not fire,0.8985,0.6541
3971,38.0538,23.4282,2023-07-19,849,fire,0.6401,0.3694
3972,40.9993,25.8824,2023-08-12,2007,not fire,0.8986,0.6022
3973,41.1828,25.267,2023-08-22,902,fire,0.8725,0.5327
3974,36.0426,27.8741,2023-08-05,1056,not fire,0.9,0.4695
3975,41.0487,26.2051,2023-08-26,1934,fire,0.5493,0.3498
3976,38.1472,23.5237,2023-07-28,1154,not fire,0.7482,0.5133
3977,38.1402,23.4857,2023-07-17,2009,fire,0.7468,0.4478
3978,40.9326,25.7171,2023-08-03,1052,not fire,0.4664,0.2533
3979,41.1639,25.2627,2023-08-12,902,not fire,0.6936,0.432
3980,41.0959,26.0342,2023-08-13,1052,not fire,0.7971,0.4664
3981,41.0562,26.1394,2023-08-11,1926,not fire,0.7493,0.4778
3982,40.9793,25.8416,2023-08-02,1148,not fire,0.6922,0.3822
3983,36.2114,28.0274,2023-07-04,1111,not fire,0.8317,0.5922
3984,36.2324,27.9293,2023-07-09,850,not fire,0.8589,0.6161
3985,40.8767,25.7734,2023-08-12,902,not fire,0.8685,0.4984
3986,38.0855,23.6478,2023-08-22,1147,fire,0.6502,0.3785
3987,39.3964,22.8803,2023-07-27,35,fire,0.6744,0.43
3988,36.959,22.5412,2023-08-09,1140,not fire,0.7895,0.4843
3989,41.0019,25.8392,2023-08-13,1910,not fire,0.5539,0.3612
3990,38.3543,21.5418,2023-08-22,2006,fire,0.8782,0.6954
3991,40.9265,26.0868,2023-08-19,1121,fire,0.7211,0.4316
